_id,keyword
26268,Linguistic diversity
26269,Communications society
26270,Training material
26271,Logic grammars
26272,Petroleum industry
26273,Linear equation solver
26274,Petroleum reservoir
26275,Time spectrum
26276,Still face
26277,Instantaneous power theory
26278,Power (physics)
26279,Power load
26280,Electric network
26281,Linear lattice
26282,Sperner family
26283,Business process network
26284,Pact
26285,Product family architecture
26286,Personal learning environment
26287,Personal learning
26288,Micro electrical mechanical systems
26289,Piecewise linear approximation
26290,Lattice sieving
26291,Integer least squares
26292,Basis path testing
26293,Message switching
26294,Exception analysis
26295,Loop inversion
26296,Contrast ratio
26297,Boltzmann's entropy formula
26298,Nuclear power
26299,Distributive justice
26300,Priority setting
26301,Live donor
26302,Natural key
26303,Conflict free
26304,Construction method
26305,Configuration design
26306,Independent component analysis algorithm
26307,Gbcast
26308,Linear control systems
26309,Synthesis methods
26310,Loop variant
26311,Do while loop
26312,Patent literature
26313,Bright-field microscopy
26314,Near-field scanning optical microscope
26315,Polarized light microscopy
26316,Light sheet fluorescence microscopy
26317,Dark field microscopy
26318,Classical interference microscopy
26319,Physical Layer Convergence Protocol
26320,Data link layer
26321,Supervised clustering
26322,Lifelog
26323,Kernel model
26324,Fourier–Motzkin elimination
26325,Shingling
26326,Firm-specific infrastructure
26327,Key distribution center
26328,Knowledge services
26329,For profit
26330,Career path
26331,Reimbursement Mechanism
26332,Phase jitter
26333,International telecommunication
26334,Primary ideal
26335,Nonnegative function
26336,Conditional probability table
26337,Radix
26338,Radix point
26339,Perceptual Distortion
26340,Psychophysics
26341,Organised crime
26342,Source element
26343,Additive number theory
26344,Instructional computing
26345,Perishability
26346,Retail industry
26347,Eigenvector computation
26348,Free speech
26349,Logical pluralism
26350,Pluralism (political theory)
26351,Complete intersection
26352,Parallel Extensions
26353,Parallel software
26354,Preverb
26355,Length measurement
26356,Motion measurement
26357,Arnoldi iteration
26358,Scissoring
26359,French grammar
26360,Franglais
26361,AP French Language
26362,Route problem
26363,Sink (computing)
26364,Massive particle
26365,Saltation (geology)
26366,Critical exponent
26367,Stokes number
26368,Algebra of sets
26369,Enabling
26370,Physical Internet
26371,Interconnectivity
26372,Demographic economics
26373,Numerical control
26374,Manufacturing Automation Protocol
26375,Ideal observer analysis
26376,8-bit color
26377,Sub-pixel resolution
26378,Pixel aspect ratio
26379,Negentropy
26380,Gynecological oncology
26381,Intersection homology
26382,Fluency
26383,NAT Port Mapping Protocol
26384,Set operators
26385,Workgroup
26386,Navigation mesh
26387,GOAL agent programming language
26388,Order zero
26389,Text file
26390,Data-oriented parsing
26391,Vectored Interrupt
26392,Time efficiency
26393,Customer interaction
26394,Cellular logic
26395,Parallel imaging
26396,Functional predicate
26397,Interpretations of quantum mechanics
26398,Consistent histories
26399,Cognitive diseases
26400,Biomedical data
26401,Finite form
26402,Integer sorting
26403,Virtual reality therapy
26404,Public speaking
26405,Least number bits
26406,Oblivious ram
26407,Innocence
26408,Representativeness heuristic
26409,Perceptual image
26410,Text annotation
26411,Datagram Transport Layer Security
26412,Commonwealth
26413,Conjunctive normal form formula
26414,New Foundations
26415,Von Neumann–Bernays–Gödel set theory
26416,Applicability domain
26417,Process-oriented programming
26418,Patent infringement
26419,Private communication
26420,Objective data
26421,Hasse diagram
26422,IEEE 1451
26423,Geometric invariant theory
26424,Citation database
26425,Color detection
26426,Projectile
26427,Positive real numbers
26428,Polygon intersection
26429,Intersection searching
26430,Publish or perish
26431,Adverb
26432,Equational languages
26433,Film festival
26434,Group cohesiveness
26435,Patent law
26436,Patentability
26437,Proofs involving the addition of natural numbers
26438,Secretary problem
26439,Acyclic orientation
26440,Opinion surveys
26441,Survey instrument
26442,Target population
26443,Cronbach's alpha
26444,Quadratic integer
26445,Eisenstein integer
26446,Positive psychology
26447,Subjective well-being
26448,Pointer aliasing
26449,Smart pointer
26450,C data types
26451,q-Gaussian
26452,Hereditary property
26453,Complex data structures
26454,Open Shortest Path First
26455,Interior Gateway Routing Protocol
26456,Pseudocomplement
26457,Origo
26458,Conceptual semantics
26459,Lattice element
26460,Product of experts
26461,Content based networking
26462,Market area
26463,Darkness
26464,Negative coefficient
26465,Combinator library
26466,t-closeness
26467,Purgatory
26468,Binary signed digit
26469,Probabilistic programming language
26470,Consideration set
26471,Typography
26472,OpenType
26473,Fifteenth
26474,Textuality
26475,Ip router
26476,Intent recognition
26477,Sentence processing
26478,Interactive processing
26479,Relaxation process
26480,Matthews correlation coefficient
26481,Peroxisome
26482,Peroxisomal matrix
26483,Protein G
26484,Gibbs measure
26485,Netlib
26486,Least slack time scheduling
26487,Completely randomized design
26488,Massive parallel sequencing
26489,Downward closure
26490,Computation graph
26491,Multiset rewriting
26492,Target indication
26493,Expiration Time
26494,Bead sort
26495,Processor time
26496,Perfect phylogeny
26497,Triphone
26498,Western world
26499,First World
26500,Phylogenetic inference
26501,Projective line over a ring
26502,Care homes
26503,Care staff
26504,Tagged pointer
26505,Many-body problem
26506,Particle interaction
26507,Binary function
26508,Clinical work
26509,Progress note
26510,Frameworks supporting the polyhedral model
26511,Array element
26512,co-NP-complete
26513,Data editing
26514,Synthetic language
26515,Pattern learning
26516,Industrial impact
26517,Active point
26518,Aviation safety
26519,Integrated architecture
26520,Mapping algorithm
26521,Musical note
26522,Mediant
26523,Audification
26524,Poincaré map
26525,Generalized canonical correlation
26526,Partial least squares path modeling
26527,NESL
26528,SequenceL
26529,Search graph
26530,Analysis models
26531,Upper body
26532,Path following
26533,External source
26534,Privilege separation
26535,Privilege escalation
26536,Point pattern matching
26537,Preservation metadata
26538,Face diagonal
26539,Parallelepiped
26540,Provable prime
26541,Dirac delta function
26542,Steinitz's theorem
26543,Processing methods
26544,Error message
26545,Prefix sum
26546,Information economics
26547,Quasi-Newton method
26548,Material storage
26549,Parameter control
26550,Maximal set
26551,PHYSICAL FORCES
26552,Gender diversity
26553,Personal perspectives
26554,Video interview
26555,Crisis response
26556,Cultural communication
26557,Transductor
26558,Indian subcontinent
26559,Label Information Base
26560,Virtual Leased Line
26561,TDMoIP
26562,Central bank
26563,Feedback controller
26564,Structural mechanics
26565,Parallel mesh generation
26566,Pairwise clustering
26567,Horizontal axis
26568,Polyhedral mesh
26569,Field simulation
26570,Ansatz
26571,Serial code
26572,Electrical grid
26573,Axiom of dependent choice
26574,Axiom of countable choice
26575,Stooge sort
26576,Material requirements planning
26577,Cost engineering
26578,Mitosis
26579,Information technology operations
26580,DevOps
26581,Exponential time hypothesis
26582,Memetic computing
26583,Interval scheduling
26584,Problem management
26585,Rating matrix
26586,Cold start recommendation
26587,Scott information system
26588,Fixed point semantics
26589,Double dispatch
26590,Predicate dispatch
26591,Method overriding
26592,Variable cost
26593,Net gain
26594,General linear methods
26595,Language development
26596,Metadata description
26597,Music recognition
26598,Bar (music)
26599,Black heads
26600,Quarter note
26601,Thinning algorithm
26602,Projective cover
26603,Projective linear group
26604,MPICH
26605,Markov logic network
26606,Standard sample
26607,Extreme project management
26608,Proof-number search
26609,Phonetic search technology
26610,Planaria
26611,Nervous system
26612,Supercompact cardinal
26613,IS-IS
26614,Production modeling
26615,Protein model
26616,Cognitive workload
26617,Normative reasoning
26618,Graphic system
26619,PDBsum
26620,Education theory
26621,Safety criteria
26622,Resonator
26623,Visible radiation
26624,Neon
26625,Prime k-tuple
26626,Semantic unification
26627,Continuous software engineering
26628,Petri dish
26629,Skolem's paradox
26630,Skolem sequence
26631,Löwenheim–Skolem theorem
26632,Physical network
26633,Deletion mutant
26634,Physical symbol system
26635,Physical universe
26636,Minimum norm
26637,Orthographic transcription
26638,Semi-infinite
26639,Stoneley wave
26640,Linear congruential generator
26641,Lagged Fibonacci generator
26642,Optimal flow
26643,General Group Problem Solving (GGPS) Model
26644,Principle of sufficient reason
26645,Dynamic memory management
26646,Significance arithmetic
26647,Corner solution
26648,Karp's 21 NP-complete problems
26649,Point (typography)
26650,Circular layout
26651,Functional analysis
26652,Cloud service provider
26653,Firefighting
26654,Knights and Knaves
26655,Unix filesystem
26656,Vector measure
26657,Suzuki-Kasami algorithm
26658,Token ring
26659,Moving least squares
26660,Pigeonhole sort
26661,Slab
26662,Pier
26663,Chromatin
26664,SUMO protein
26665,Text alignment
26666,Team leader
26667,Selection system
26668,Template attack
26669,Gauss–Bonnet theorem
26670,Probabilistic forecasting
26671,Relaxation algorithm
26672,Connection model
26673,Complete life cycle
26674,Execution control
26675,Galileo (satellite navigation)
26676,Ternary numeral system
26677,Color word
26678,Pupil
26679,Stroop effect
26680,Pupillometry
26681,Pupil size
26682,Document type declaration
26683,SGML entity
26684,Open market operation
26685,Unit price
26686,Service framework
26687,Open software
26688,Sensitive cell
26689,Small nucleolar RNA
26690,Methylation
26691,Small nuclear RNA
26692,Spoken language processing
26693,Port scan
26694,Port mirroring
26695,Cultural phenomenon
26696,Software crisis
26697,Comparators circuits
26698,Peta-
26699,SUBCLU
26700,Direct illumination
26701,Public resource
26702,Biological test
26703,PubChem
26704,Mark to model
26705,Three level
26706,Intelligence system
26707,Open knowledge
26708,Alarm signal
26709,Script theory
26710,Price discrimination
26711,Industrial equipment
26712,Polynomial-time reduction
26713,AMAX
26714,Parallel sorting
26715,Strength reduction
26716,Speech modeling
26717,Speech sound
26718,Near neighbor
26719,Loop nest optimization
26720,Hobby
26721,Home computer
26722,stat
26723,Full spectral imaging
26724,Spectral imaging
26725,Spectral resolution
26726,Transaction management
26727,Strategy pattern
26728,Server Side Includes
26729,Amino acid composition
26730,Peptide sequencing
26731,Peptide fragmentation
26732,Public debate
26733,Climate change mitigation
26734,Process synthesis
26735,Process area
26736,Polynomial texture mapping
26737,Precomputed Radiance Transfer
26738,Blind trust
26739,Similarity query
26740,Task learning
26741,Continuous parameter
26742,Algebraic simplification
26743,Binding time
26744,Partial scan
26745,Open-source software development
26746,Welsh
26747,Areas of mathematics
26748,Flexible display
26749,Predicate transition
26750,Magnetostriction
26751,Dynamical friction
26752,Triangulated irregular network
26753,Random digit dialing
26754,Margin of error
26755,Torch
26756,Participative approach
26757,Home working
26758,Optional stopping theorem
26759,Differential geometry of surfaces
26760,Analytic geometry
26761,Technical writing
26762,Athletes
26763,Static image
26764,Elite
26765,Publication data
26766,Flow game
26767,Model network
26768,Transformation unit
26769,Orthography
26770,Egyptian Arabic
26771,Pattern generation
26772,Programming idiom
26773,Probability of survival
26774,Optimal deployment
26775,Survival probability
26776,Urdu
26777,Pashto
26778,Mathematical research
26779,Mathematical society
26780,National education
26781,Sowing
26782,Programming abstraction
26783,RSA problem
26784,Distributed key generation
26785,Møller–Plesset perturbation theory
26786,Transition of state
26787,WKB approximation
26788,k·p perturbation theory
26789,Tree visualization
26790,Isogeny
26791,Endomorphism ring
26792,Jury
26793,Performance tool
26794,Pauli matrices
26795,Angular momentum operator
26796,Spin (physics)
26797,Range function
26798,Heteronomy
26799,Temporal learning
26800,Virtual body
26801,Happening
26802,Common prefix
26803,Dead state
26804,Group study
26805,Objective probability
26806,Information aggregation
26807,Fixed point algorithm
26808,Tensor factorization
26809,Predictive text
26810,Automatic label placement
26811,Protocol Violation
26812,Government operations
26813,Economic sector
26814,Set (psychology)
26815,Network mapping
26816,Sweet taste
26817,Nutrition knowledge
26818,ISTJ
26819,Psychological testing
26820,Partial trace
26821,Fidelity of quantum states
26822,Trace distance
26823,Heat flux
26824,Peridynamics
26825,Heat capacity
26826,Data breach
26827,Financial impact
26828,Relationalism
26829,Topological routing
26830,Server load
26831,Server vacation
26832,Product line architecture
26833,Risk premium
26834,No-teleportation theorem
26835,Quantum topology
26836,BCK algebra
26837,Probabilistic rough sets
26838,Reconfiguration algorithm
26839,Logarithmic scale
26840,Monetization
26841,Auto auction
26842,Conditioning
26843,First ray
26844,Partial symmetry
26845,Re identification
26846,Synteny
26847,Preservation solutions
26848,Self-assembly
26849,Mechanical components
26850,Radon
26851,Rank score
26852,Moral reasoning
26853,Phase response curve
26854,Master equation
26855,PERCS
26856,Re optimization
26857,Ownership rights
26858,Private property
26859,Clebsch graph
26860,Translation unit (programming)
26861,Dual model
26862,Revenue model
26863,Revenue assurance
26864,Revenue center
26865,Information confidentiality
26866,Bankruptcy problem
26867,Undergraduate curriculum
26868,Plug and play
26869,Media planning
26870,Probabilistic rule
26871,Eight queens puzzle
26872,Active components
26873,Optical refraction
26874,Miracle
26875,Strategy language
26876,State structure
26877,Weightless
26878,Forward compatibility
26879,PipeRench
26880,Web publishing
26881,Reflectance function
26882,Property inheritance
26883,Pedant
26884,Phylogenetic profiling
26885,Multicore systems
26886,Part whole
26887,Mechanism (philosophy)
26888,Fast wavelet transform
26889,Webgraph
26890,Rise time
26891,Repeater insertion
26892,Per-pixel lighting
26893,Volumetric lighting
26894,Test matrix
26895,Panoramic photography
26896,Pitch variation
26897,Speaker adaptation
26898,Progressive transmission
26899,Vector map
26900,Full width
26901,MPEG encoding
26902,Ordered vector space
26903,Videotelephony
26904,Martingale pricing
26905,Finite difference methods for option pricing
26906,Training data sets
26907,Vector projection
26908,Ray
26909,Valence (chemistry)
26910,Fudgets
26911,Oriented projective geometry
26912,Dual pair
26913,Variational analysis
26914,Axiom independence
26915,Polynomial approximations
26916,Single variable
26917,Synthetic biological circuit
26918,Coincident
26919,Pythagorean theorem
26920,Error state
26921,Wadge hierarchy
26922,Object lifetime
26923,Parastatistics
26924,Topological derivative
26925,Level set algorithm
26926,Crusher
26927,C-minimal theory
26928,Query by humming
26929,Electroluminescent display
26930,OLED
26931,Screen printing
26932,Electroluminescence
26933,Coefficient of restitution
26934,Command-line interface
26935,Home rehabilitation
26936,Line of action
26937,Belt drive
26938,Discrete modelling
26939,Business documents
26940,Inverse power law
26941,Baker map
26942,Computer monitor
26943,Commodity computing
26944,Technology acquisition
26945,Adaptive critics
26946,Cross-reference
26947,Similarity matching
26948,Np optimization problems
26949,L-reduction
26950,APX
26951,Quantum neural network
26952,Quantum sort
26953,Percolation theory
26954,Coherent information
26955,Symbolic calculus
26956,Lehmer's GCD algorithm
26957,Quantum Turing machine
26958,AWPP
26959,Simon's problem
26960,Quartic plane curve
26961,Quartic surface
26962,Quantum imaging
26963,Newton fractal
26964,P Router
26965,Reliability (statistics)
26966,Cloud resources
26967,Flooding algorithm
26968,Industrial ecology
26969,Ecological engineering
26970,Ecological economics
26971,Ecosystem model
26972,Small cancellation theory
26973,Kleinian group
26974,Bass–Serre theory
26975,Cycle graph (algebra)
26976,Ping-pong lemma
26977,Integration architecture
26978,Sparse voxel octree
26979,Top-hat transform
26980,Strategic interaction
26981,Bounded quantifier
26982,Word order
26983,Generalized quantifier
26984,Interpolating wavelets
26985,Transverse direction
26986,Gate dielectric
26987,Quantum information processing
26988,Financial service provider
26989,Quantum codes
26990,Quantitative Concept
26991,Quenching
26992,Schrödinger picture
26993,Unitary operator
26994,Fair scheduling
26995,Quasi linear
26996,Matter wave
26997,Creation and annihilation operators
26998,Performance gap
26999,Correspondence principle
27000,Quantum chaos
27001,Rational languages
27002,Knowledge complexity
27003,Structured-light 3D scanner
27004,Rademacher functions
27005,Decision methods
27006,QCD vacuum
27007,Lattice QCD
27008,Quark model
27009,Nuclear force
27010,Inversion theory
27011,Quantum system
27012,Heisenberg picture
27013,q-exponential
27014,Database encryption
27015,Quantum game theory
27016,Quantum number
27017,Classification theorem
27018,Spam 2.0
27019,Point of departure
27020,Qualitative decision theory
27021,Quine–McCluskey algorithm
27022,Embodied intelligence
27023,Three-state logic
27024,Emitter-coupled logic
27025,Quantum automata
27026,Quantaloid
27027,Quantum field theory
27028,Lamb shift
27029,QED vacuum
27030,Robust least squares
27031,Constraint functions
27032,Merkle's Puzzles
27033,Viral quasispecies
27034,Extinction threshold
27035,Quasispecies model
27036,Mutation–selection balance
27037,Row equivalence
27038,Requirements model
27039,Carrier frequency offset
27040,High peak
27041,Quarantine
27042,Exponential hierarchy
27043,Visual odometry
27044,New materials
27045,Hard coding
27046,Database privacy
27047,Qualitative process theory
27048,Physical reasoning
27049,Quantum property
27050,Quasi-polynomial
27051,Metrization theorem
27052,Data collector
27053,Broadcast television systems
27054,Text Retrieval Conference
27055,Scoring system
27056,Quantum superposition
27057,Training period
27058,Software behavior
27059,Preference logic
27060,Quantum no-deleting theorem
27061,Stationary ergodic process
27062,Glycobiology
27063,Glycoconjugate
27064,Glycan
27065,Graphics workstation
27066,Navigational instrument
27067,Surface geometry
27068,3d surfaces
27069,Absolute velocity
27070,Quasi random
27071,Low-discrepancy sequence
27072,Amplitude amplification
27073,Enhanced Telecom Operations Map
27074,Simple algebra
27075,Product rule
27076,Stochastic dominance
27077,Pole balancing
27078,Probability amplitude
27079,Quantum tomography
27080,Density matrix
27081,Abstraction (linguistics)
27082,Operating system kernel
27083,Physical approach
27084,SIC-POVM
27085,POVM
27086,Quasisymmetric function
27087,Weak derivative
27088,Infinitesimal perturbation analysis
27089,Gradient estimation
27090,Angle modulation
27091,Spatial change
27092,Scale selection
27093,Customer reviews
27094,One-time pad
27095,Ground reaction force
27096,Reading aloud
27097,Legendre symbol
27098,Quadratic formula
27099,Solving quadratic equations with continued fractions
27100,Commodity hardware
27101,Video Library
27102,Clinical diagnosis
27103,Quantum Zeno effect
27104,Protein turnover
27105,Macromolecule
27106,Irreversible denaturation
27107,Ribosome
27108,Native structure
27109,Rotation matrix
27110,Rectifier (neural networks)
27111,Fiber to the x
27112,Passive optical network
27113,Upstream (networking)
27114,10G-PON
27115,Event mining
27116,Popular culture
27117,Net generation
27118,Physiome
27119,Itō's lemma
27120,Anomalous diffusion
27121,Network survivability
27122,Feature screening
27123,Nonparametric model
27124,Feature ranking
27125,Separate spheres
27126,Collective model
27127,Neural network regression
27128,Separation axiom
27129,Tsallis statistics
27130,Reduced-carrier transmission
27131,Signal transition
27132,Carrier recovery
27133,Analog transmission
27134,Emphasis (telecommunications)
27135,Bounded expansion
27136,Neuro fuzzy control
27137,Editorial team
27138,Attentional blink
27139,Affective behavior
27140,Language learner
27141,Learning to read
27142,Non functional
27143,Application object
27144,Norm enforcement
27145,Cartan connection
27146,Nucleon
27147,Diphthong
27148,Canonical theory
27149,Exponential field
27150,Algebraic transformations
27151,Interactive whiteboard
27152,Neighborhood semantics
27153,Walking gait
27154,Quantum biology
27155,Nominating committee
27156,Videophone
27157,Cable theory
27158,RNA molecule
27159,Bandwidth expansion
27160,New Criticism
27161,Text document
27162,Atomic commit
27163,Primary component
27164,Neural control
27165,Motor imagery
27166,Model order reduction
27167,Common denominator
27168,Organic evolution
27169,Crowd control
27170,Kalman filter algorithm
27171,Bertrand paradox (economics)
27172,Neighbourhood components analysis
27173,Cubic function
27174,Fundamental polygon
27175,Independent Sampling
27176,A/B testing
27177,Multi issue negotiation
27178,Too quickly
27179,FORK-256
27180,Dispersion relation
27181,Branches of physics
27182,Nonlinear resonance
27183,Steepest ascent
27184,Central composite design
27185,Naturalistic decision-making
27186,Recognition primed decision
27187,Joint activity
27188,Nondeterministic finite automaton with ε-moves
27189,Formal space
27190,Etching
27191,Video art
27192,Rhombille tiling
27193,Picard group
27194,Arrangement of lines
27195,Network availability
27196,Network algorithms
27197,Dyad
27198,Duadic codes
27199,CAPICOM
27200,Confusion and diffusion
27201,Integrative neuroscience
27202,Weighted correlation network analysis
27203,Friedberg numbering
27204,Effective time
27205,Dramatization
27206,Muscarinic acetylcholine receptor
27207,Nicotinic agonist
27208,Muscarinic acetylcholine receptor M2
27209,Ganglion type nicotinic receptor
27210,Muscarinic acetylcholine receptor M4
27211,Muscarinic acetylcholine receptor M3
27212,Muscarinic acetylcholine receptor M5
27213,Alpha-4 beta-2 nicotinic receptor
27214,Solved game
27215,Nimber
27216,Assertoric
27217,Correspondent inference theory
27218,Socio emotional
27219,Hewlett packard
27220,Power–delay product
27221,Travel survey
27222,Noncommutative quantum field theory
27223,Noncommutative algebraic geometry
27224,Dissolution
27225,Normalization algorithm
27226,Beta encoder
27227,Communication system design
27228,Age prediction
27229,Neighbourhood search
27230,Machine reasoning
27231,Significant part
27232,Nonparametric bayesian
27233,Robot controller
27234,Policies promoting wireless broadband in the United States
27235,Next-generation access
27236,Descriptive theory
27237,Bifurcation analysis
27238,Aerosol
27239,Parallel prefix
27240,Optical amplifier
27241,Tropical islands
27242,Ecological environment
27243,Cognitive simulation
27244,Authentication system
27245,Network-attached storage
27246,Analysis effort method
27247,Marine technology
27248,International accounting
27249,Solvency ratio
27250,Basel II
27251,XBRL
27252,Business reporting
27253,Hybrid Scheduling
27254,Participatory modeling
27255,Gaussian measure
27256,Integral transform
27257,Borda count
27258,Translation lookaside buffer
27259,Model output statistics
27260,Global Forecast System
27261,Atmospheric models
27262,Rapid Refresh
27263,Volterra integral equation
27264,Constitutive equation
27265,No taxation without representation
27266,Hibernation (computing)
27267,Triple modular redundancy
27268,Kernel virtual address space
27269,Pity
27270,Cultural complexity
27271,Common pilot channel
27272,Metadata modeling
27273,Drawing board
27274,T-function
27275,Patient management
27276,Morris water navigation task
27277,Animal science
27278,Prognostic chart
27279,Narrative text
27280,Network testing
27281,Continued fraction
27282,International network
27283,Stable function
27284,Motion detection
27285,Light attenuation
27286,Network usage
27287,Elliptic boundary value problem
27288,Multiple zeros
27289,Folk psychology
27290,Wetware
27291,Signal-flow graph
27292,Negotiation game
27293,Eikonal approximation
27294,Linkage disequilibrium
27295,Tag SNP
27296,Haplotype estimation
27297,Laplacian spectrum
27298,Near threshold
27299,Normal matrix
27300,Comparison of topologies
27301,Dual topology
27302,Sigma model
27303,Image regularization
27304,Tensor derivative
27305,Shearlet transform
27306,Prime Directive
27307,Squid axon
27308,Smooth muscle
27309,Project design
27310,Ordinal utility
27311,Optical buffer
27312,Skin tissue
27313,Skin lesion
27314,Pigmented skin
27315,Pigment composition
27316,Human skin
27317,Skin imaging
27318,Melanoma
27319,Normal state
27320,Newton's identities
27321,Medium spiny neuron
27322,Modulation (music)
27323,Schubert calculus
27324,Enumerative geometry
27325,Schubert variety
27326,NSA Suite B Cryptography
27327,Tail call
27328,Ultra high speed
27329,Flight dynamics (spacecraft)
27330,Frequency dependence
27331,Narratology
27332,Exact results
27333,Nuclear reactor core
27334,Nuclear reactor
27335,Nuclear reactor safety systems
27336,Corporate structure
27337,Large model
27338,Site management
27339,Publication bias
27340,Ramsey problem
27341,Lecture hall
27342,Windsor
27343,Squared euclidean distance
27344,Pattern theory
27345,Hearing instruments
27346,Cache hierarchy
27347,Graphical projection
27348,Paleoclimatology
27349,Global optimal
27350,Herding
27351,Next of kin
27352,Hardware structure
27353,Recession cone
27354,Recession function
27355,Producer–consumer problem
27356,Total ring of fractions
27357,Nightmare
27358,Asymmetric warfare
27359,North pole
27360,Nerve net
27361,Finite element approximations
27362,Curl (mathematics)
27363,Spurious eigenvalues
27364,Backlash
27365,Neuroeconomics
27366,Content centric networking
27367,Information-centric networking
27368,Cache stampede
27369,Interest aggregation
27370,Meromorphic function
27371,Linear algebraic group
27372,Managed object
27373,Common Management Information Protocol
27374,Non normality
27375,Lexical variation
27376,Aphasic symptoms
27377,Birth time
27378,Computational architecture
27379,Semifield
27380,Sequence processing
27381,Voice chat
27382,Social television
27383,Neural network learning
27384,Program obfuscation
27385,Modality effect
27386,Visual short-term memory
27387,DocBook
27388,Natural language watermarking
27389,Rotational invariance
27390,Radon space
27391,Quadrature filter
27392,National language
27393,Round complexity
27394,Nelder mead algorithm
27395,Graeco-Latin square
27396,Revision theory
27397,Mass noun
27398,Natural kind
27399,Conceptual space
27400,Networked learning
27401,Residually finite group
27402,Metric map
27403,Academic support
27404,New media technology
27405,Teaching assistant
27406,Moving horizon estimation
27407,Recursive prediction error
27408,Social contact
27409,Infectious disease (medical specialty)
27410,Kernel smoother
27411,Web design program
27412,Contributory negligence
27413,Ubiquitous learning
27414,Autodidacticism
27415,Epithet
27416,Biological phenomenon
27417,Drought stress
27418,Near infrared imaging
27419,Chemical imaging
27420,Network information flow
27421,SSLIOP
27422,Nominalization
27423,Selection (linguistics)
27424,Case analysis
27425,Material consumption
27426,Relative income
27427,Keeping up with the Joneses
27428,Borel–Kolmogorov paradox
27429,Impedance sensing
27430,Surface impedance
27431,Nozzle
27432,Step method
27433,Predictor–corrector method
27434,Motion picture
27435,NETCONF
27436,Subharmonic function
27437,Scrambler
27438,Computer network management
27439,Customer acquisition
27440,Operations support system
27441,Welding process
27442,Sparse ruler
27443,Graph recognition
27444,Strategic level
27445,Virtual organisation
27446,Virtual office
27447,Quadratic reciprocity
27448,Grzegorczyk hierarchy
27449,Discontinuity layout optimization
27450,Isometric projection
27451,Behavioral study
27452,Halley's method
27453,Visual experience
27454,Impartiality
27455,Nomination
27456,Remote object
27457,Stack filters
27458,Online health communities
27459,Misinformation
27460,Holistic design
27461,Methodological individualism
27462,Social fact
27463,Imitation learning
27464,Hypohamiltonian graph
27465,Offshoring
27466,Forest industry
27467,Energy operator
27468,Reductio ad absurdum
27469,Unicyclic graphs
27470,Aerodynamic diameter
27471,Citric acid
27472,Sodium carbonate
27473,Nanoparticle
27474,Optical interconnection
27475,Tier 2 network
27476,Monotone comparative statics
27477,Earnings before interest and taxes
27478,Cost of capital
27479,Shock (economics)
27480,Lévy process
27481,Constraints accounting
27482,Logical layer
27483,Media content
27484,Traffic mix
27485,Offered load
27486,Job stream
27487,Multi agent model
27488,Systematic process
27489,Corner detector
27490,Division algorithm
27491,Standard basis
27492,Discrete event system
27493,Enterprise information management
27494,Spin coating
27495,Hybrid material
27496,Perovskite
27497,Perovskite (structure)
27498,Iterative equation
27499,Ballbot
27500,Cold war
27501,Military operations other than war
27502,Median
27503,Translation rule
27504,Stock and flow
27505,Capital intensity
27506,Depreciation (economics)
27507,Capital Consumption Allowance
27508,Fixed capital
27509,Capital cost
27510,Return of capital
27511,Principal stratification
27512,Super-threading
27513,Temporal multithreading
27514,Metamerism (color)
27515,Constant of motion
27516,Unit (ring theory)
27517,Match problem
27518,Ontology evolution
27519,Natural topology
27520,Local logic
27521,Pseudoconvex function
27522,Ordered logit
27523,European patent office
27524,Operational equations
27525,Program adaptation
27526,Standard definition
27527,"First-come, first-served"
27528,Probabilistic estimation
27529,Cepstral domain
27530,Overall efficiency
27531,Split point
27532,Optimal route
27533,Bunches
27534,Paper document
27535,Limit set
27536,Object storage
27537,Storage violation
27538,Knowledge translation
27539,Market forces
27540,Draft international standard
27541,Singularity locus
27542,Relative value
27543,Frame work
27544,Stable curve
27545,Brand equity
27546,Well-quasi-ordering
27547,Online data processing
27548,Extraction methods
27549,Depth order
27550,Occlusive
27551,Identric mean
27552,Oracle database
27553,Journal Impact Factors
27554,Bibliographic coupling
27555,Online processing
27556,Cognitive load measurement
27557,Constraint analysis
27558,Research philosophy
27559,Associative cache
27560,Ontology integration
27561,Vexillology
27562,Emblem
27563,Project schedule problem
27564,Fixed width
27565,Moving-knife procedure
27566,Disadvantaged
27567,Zermelo set theory
27568,Memory allocator
27569,Oracle Unified Method
27570,Decimal representation
27571,Repeating decimal
27572,Binary-coded decimal
27573,Cost vector
27574,Optical disc
27575,Optical transistor
27576,Electron optics
27577,Multiwavelength optical networking
27578,Coherent space
27579,Reference dimension
27580,Test algorithm
27581,Dna duplex
27582,Floyd–Steinberg dithering
27583,Data node
27584,Finite representation
27585,Oscillation theory
27586,Statistical criterion
27587,Optimal composition
27588,Group composition
27589,Branch
27590,Social acceptance
27591,Object-relational database
27592,Front and back ends
27593,Network link
27594,End mill
27595,Tool path
27596,Parallel process
27597,Strongly polynomial
27598,Bundle adjustment
27599,Platonic solid
27600,Regular semigroup
27601,Sobriety
27602,Sequential space
27603,Sierpiński space
27604,Fuzzy arithmetic
27605,Optical burst switched network
27606,Functional encryption
27607,Ontology chart
27608,Zero crossing
27609,Edge tracking
27610,Received view of theories
27611,Equational programming
27612,Hash consing
27613,Permissiveness
27614,Organic electronics
27615,External representation
27616,Ergonomic interventions
